p1,p2,R,G,B
5,71,171,36,50
71,10,171,36,50
10,70,171,36,50
70,7,171,36,50
7,98,171,36,50
98,8,171,36,50
8,73,171,36,50
73,139,171,36,50
139,78,171,36,50
78,141,171,36,50
141,76,171,36,50
76,14,171,36,50
14,74,171,36,50
74,134,171,36,50
134,73,171,36,50
73,136,171,36,50
136,75,171,36,50
75,138,171,36,50
138,77,171,36,50
77,17,171,36,50
17,79,171,36,50
79,16,171,36,50
16,106,171,36,50
106,51,171,36,50
51,105,171,36,50
105,50,171,36,50
50,104,171,36,50
104,49,171,36,50
49,103,171,36,50
103,48,171,36,50
48,102,171,36,50
102,47,171,36,50
47,101,171,36,50
101,46,171,36,50
46,100,171,36,50
100,45,171,36,50
45,99,171,36,50
99,44,171,36,50
44,98,171,36,50
98,43,171,36,50
43,97,171,36,50
97,42,171,36,50
42,96,171,36,50
96,7,171,36,50
7,95,171,36,50
95,41,171,36,50
41,96,171,36,50
96,40,171,36,50
40,95,171,36,50
95,6,171,36,50
6,94,171,36,50
94,38,171,36,50
38,92,171,36,50
92,35,171,36,50
35,91,171,36,50
91,1,171,36,50
1,90,171,36,50
90,34,171,36,50
34,91,171,36,50
91,37,171,36,50
37,129,171,36,50
129,70,171,36,50
70,132,171,36,50
132,72,171,36,50
72,9,171,36,50
9,74,171,36,50
74,13,171,36,50
13,77,171,36,50
77,14,171,36,50
14,75,171,36,50
75,140,171,36,50
140,78,171,36,50
78,19,171,36,50
19,81,171,36,50
81,146,171,36,50
146,56,171,36,50
56,111,171,36,50
111,55,171,36,50
55,109,171,36,50
109,54,171,36,50
17,131,253,253,253
131,99,253,253,253
99,59,253,253,253
59,2,253,253,253
2,36,253,253,253
36,64,253,253,253
64,96,253,253,253
96,141,253,253,253
141,71,253,253,253
71,21,253,253,253
21,122,253,253,253
122,96,253,253,253
96,22,253,253,253
22,98,253,253,253
98,67,253,253,253
67,142,253,253,253
142,24,253,253,253
24,77,253,253,253
77,127,253,253,253
127,101,253,253,253
101,59,253,253,253
59,28,253,253,253
28,108,253,253,253
108,79,253,253,253
79,49,253,253,253
49,7,253,253,253
7,116,253,253,253
116,147,253,253,253
147,63,253,253,253
63,106,253,253,253
106,43,253,253,253
43,83,253,253,253
83,12,253,253,253
12,54,253,253,253
54,86,253,253,253
86,113,253,253,253
113,28,253,253,253
28,136,253,253,253
136,108,253,253,253
108,61,253,253,253
61,93,253,253,253
93,125,253,253,253
125,52,253,253,253
52,15,253,253,253
15,134,253,253,253
134,105,253,253,253
105,72,253,253,253
72,26,253,253,253
26,54,253,253,253
54,28,253,253,253
28,145,253,253,253
145,103,253,253,253
103,75,253,253,253
75,42,253,253,253
42,9,253,253,253
9,55,253,253,253
55,21,253,253,253
21,139,253,253,253
139,103,253,253,253
103,0,253,253,253
0,108,253,253,253
108,23,253,253,253
23,89,253,253,253
89,4,253,253,253
4,57,253,253,253
57,131,253,253,253
131,92,253,253,253
92,46,253,253,253
46,75,253,253,253
75,21,253,253,253
21,140,253,253,253
140,106,253,253,253
106,29,253,253,253
29,68,253,253,253
68,36,253,253,253
36,8,253,253,253
8,44,253,253,253
44,16,253,253,253
16,91,253,253,253
91,120,253,253,253
120,1,253,253,253
1,39,253,253,253
39,76,253,253,253
76,149,253,253,253
149,118,253,253,253
118,84,253,253,253
84,136,253,253,253
136,23,253,253,253
23,69,253,253,253
69,35,253,253,253
35,135,253,253,253
135,43,253,253,253
43,120,253,253,253
120,80,253,253,253
80,147,253,253,253
147,79,253,253,253
79,110,253,253,253
110,81,253,253,253
81,50,253,253,253
50,0,253,253,253
0,75,253,253,253
75,117,253,253,253
117,2,253,253,253
2,100,253,253,253
100,127,253,253,253
127,18,253,253,253
18,132,253,253,253
132,87,253,253,253
87,51,253,253,253
51,24,253,253,253
24,91,253,253,253
91,118,253,253,253
118,49,253,253,253
49,19,253,253,253
19,125,253,253,253
125,79,253,253,253
79,33,253,253,253
33,76,253,253,253
76,45,253,253,253
45,15,253,253,253
15,42,253,253,253
42,71,253,253,253
71,102,253,253,253
102,30,253,253,253
30,149,253,253,253
149,77,253,253,253
77,29,253,253,253
29,131,253,253,253
131,103,253,253,253
103,57,253,253,253
57,1,253,253,253
1,47,253,253,253
47,82,253,253,253
82,116,253,253,253
116,88,253,253,253
88,55,253,253,253
55,13,253,253,253
13,131,253,253,253
131,97,253,253,253
97,134,253,253,253
134,91,253,253,253
91,142,253,253,253
142,112,253,253,253
112,14,253,253,253
14,123,253,253,253
123,5,253,253,253
5,44,253,253,253
44,75,253,253,253
75,130,253,253,253
130,88,253,253,253
88,50,253,253,253
50,114,253,253,253
114,85,253,253,253
85,18,253,253,253
18,62,253,253,253
62,141,253,253,253
141,31,253,253,253
31,144,253,253,253
144,77,253,253,253
77,38,253,253,253
38,4,253,253,253
4,71,253,253,253
71,0,253,253,253
0,56,253,253,253
56,23,253,253,253
23,140,253,253,253
140,99,253,253,253
99,129,253,253,253
129,93,253,253,253
93,7,253,253,253
7,59,253,253,253
59,96,253,253,253
96,124,253,253,253
124,8,253,253,253
8,118,253,253,253
118,34,253,253,253
34,84,253,253,253
84,52,253,253,253
52,22,253,253,253
22,49,253,253,253
49,89,253,253,253
89,122,253,253,253
122,95,253,253,253
95,61,253,253,253
61,32,253,253,253
32,140,253,253,253
140,83,253,253,253
83,39,253,253,253
39,69,253,253,253
69,12,253,253,253
12,41,253,253,253
41,89,253,253,253
89,143,253,253,253
143,85,253,253,253
85,137,253,253,253
137,107,253,253,253
107,43,253,253,253
43,11,253,253,253
11,128,253,253,253
128,100,253,253,253
100,68,253,253,253
68,148,253,253,253
148,112,253,253,253
112,2,253,253,253
2,119,253,253,253
119,90,253,253,253
90,135,253,253,253
135,34,253,253,253
34,3,253,253,253
3,104,253,253,253
104,74,253,253,253
74,123,253,253,253
123,38,253,253,253
38,5,253,253,253
5,49,253,253,253
49,20,253,253,253
20,58,253,253,253
58,91,253,253,253
91,129,253,253,253
129,62,253,253,253
62,144,253,253,253
144,25,253,253,253
25,55,253,253,253
55,143,253,253,253
143,106,253,253,253
106,138,253,253,253
138,109,253,253,253
109,65,253,253,253
65,18,253,253,253
18,92,253,253,253
92,132,253,253,253
132,21,253,253,253
21,64,253,253,253
64,12,253,253,253
12,110,253,253,253
110,78,253,253,253
78,37,253,253,253
37,66,253,253,253
66,108,253,253,253
108,77,253,253,253
77,3,253,253,253
3,82,253,253,253
82,139,253,253,253
139,87,253,253,253
87,20,253,253,253
20,54,253,253,253
54,4,253,253,253
4,120,253,253,253
120,76,253,253,253
76,111,253,253,253
111,146,253,253,253
146,28,253,253,253
28,80,253,253,253
80,48,253,253,253
48,13,253,253,253
13,114,253,253,253
114,36,253,253,253
36,67,253,253,253
67,101,253,253,253
101,37,253,253,253
37,7,253,253,253
7,126,253,253,253
126,98,253,253,253
98,147,253,253,253
147,72,253,253,253
72,126,253,253,253
126,59,253,253,253
59,30,253,253,253
30,141,253,253,253
141,57,253,253,253
57,12,253,253,253
12,124,253,253,253
124,94,253,253,253
94,136,253,253,253
136,79,253,253,253
79,9,253,253,253
9,47,253,253,253
47,84,253,253,253
84,114,253,253,253
114,145,253,253,253
145,27,253,253,253
27,55,253,253,253
55,0,253,253,253
0,94,253,253,253
94,60,253,253,253
60,22,253,253,253
22,138,253,253,253
138,33,253,253,253
33,63,253,253,253
63,31,253,253,253
31,69,253,253,253
69,105,253,253,253
105,133,253,253,253
133,16,253,253,253
16,46,253,253,253
46,14,253,253,253
14,70,253,253,253
70,103,253,253,253
103,4,253,253,253
4,84,253,253,253
84,122,253,253,253
122,20,253,253,253
20,66,253,253,253
66,35,253,253,253
35,73,253,253,253
73,104,253,253,253
104,40,253,253,253
40,147,253,253,253
147,114,253,253,253
114,29,253,253,253
29,71,253,253,253
71,111,253,253,253
111,69,253,253,253
69,17,253,253,253
17,123,253,253,253
123,95,253,253,253
95,124,253,253,253
124,80,253,253,253
80,6,253,253,253
6,119,253,253,253
119,31,253,253,253
31,148,253,253,253
148,72,253,253,253
72,41,253,253,253
41,81,253,253,253
81,112,253,253,253
112,48,253,253,253
48,7,253,253,253
7,89,253,253,253
89,134,253,253,253
134,18,253,253,253
18,61,253,253,253
61,128,253,253,253
128,10,253,253,253
10,47,253,253,253
47,93,253,253,253
93,126,253,253,253
126,11,253,253,253
11,81,253,253,253
81,118,253,253,253
118,88,253,253,253
88,53,253,253,253
53,91,253,253,253
91,133,253,253,253
133,26,253,253,253
26,98,253,253,253
98,143,253,253,253
143,69,253,253,253
69,27,253,253,253
27,131,253,253,253
131,64,253,253,253
64,97,253,253,253
97,132,253,253,253
132,102,253,253,253
102,141,253,253,253
141,29,253,253,253
29,60,253,253,253
60,8,253,253,253
8,110,253,253,253
110,32,253,253,253
32,64,253,253,253
64,101,253,253,253
101,142,253,253,253
142,110,253,253,253
110,77,253,253,253
77,44,253,253,253
44,10,253,253,253
10,40,253,253,253
40,0,253,253,253
0,70,253,253,253
70,38,253,253,253
38,6,253,253,253
6,50,253,253,253
50,21,253,253,253
21,53,253,253,253
53,18,253,253,253
18,73,253,253,253
73,122,253,253,253
122,6,253,253,253
6,52,253,253,253
52,128,253,253,253
128,89,253,253,253
89,54,253,253,253
54,14,253,253,253
14,105,253,253,253
105,67,253,253,253
67,112,253,253,253
112,145,253,253,253
145,78,253,253,253
78,43,253,253,253
43,14,253,253,253
14,130,253,253,253
130,79,253,253,253
79,35,253,253,253
35,119,253,253,253
119,83,253,253,253
83,135,253,253,253
135,104,253,253,253
104,72,253,253,253
72,142,253,253,253
142,26,253,253,253
26,136,253,253,253
136,38,253,253,253
38,106,253,253,253
106,149,253,253,253
149,66,253,253,253
66,25,253,253,253
25,58,253,253,253
58,144,253,253,253
144,92,253,253,253
92,127,253,253,253
127,73,253,253,253
73,40,253,253,253
40,82,253,253,253
82,49,253,253,253
49,121,253,253,253
121,90,253,253,253
90,23,253,253,253
23,52,253,253,253
52,86,253,253,253
86,116,253,253,253
116,0,253,253,253
0,83,253,253,253
83,115,253,253,253
115,65,253,253,253
65,99,253,253,253
99,128,253,253,253
128,16,253,253,253
16,58,253,253,253
58,10,253,253,253
10,50,253,253,253
50,18,253,253,253
18,69,253,253,253
69,146,253,253,253
146,89,253,253,253
89,136,253,253,253
136,32,253,253,253
32,138,253,253,253
138,102,253,253,253
102,61,253,253,253
61,4,253,253,253
4,56,253,253,253
56,26,253,253,253
26,139,253,253,253
139,108,253,253,253
108,37,253,253,253
37,115,253,253,253
115,8,253,253,253
8,65,253,253,253
65,30,253,253,253
30,144,253,253,253
144,87,253,253,253
87,3,253,253,253
3,80,253,253,253
80,46,253,253,253
46,85,253,253,253
85,117,253,253,253
117,70,253,253,253
70,104,253,253,253
104,134,253,253,253
134,95,253,253,253
95,125,253,253,253
125,12,253,253,253
12,44,253,253,253
44,13,253,253,253
13,120,253,253,253
120,33,253,253,253
33,74,253,253,253
74,111,253,253,253
111,17,253,253,253
17,54,253,253,253
54,8,253,253,253
8,125,253,253,253
125,94,253,253,253
94,148,253,253,253
148,111,253,253,253
111,3,253,253,253
3,116,253,253,253
116,76,253,253,253
76,43,253,253,253
43,143,253,253,253
143,36,253,253,253
36,71,253,253,253
71,15,253,253,253
15,129,253,253,253
129,82,253,253,253
82,6,253,253,253
6,81,253,253,253
81,113,253,253,253
113,42,253,253,253
42,105,253,253,253
105,64,253,253,253
64,29,253,253,253
29,144,253,253,253
144,45,253,253,253
45,7,253,253,253
7,121,253,253,253
121,35,253,253,253
35,2,253,253,253
2,85,253,253,253
85,51,253,253,253
51,91,253,253,253
91,17,253,253,253
17,63,253,253,253
63,98,253,253,253
98,128,253,253,253
128,88,253,253,253
88,140,253,253,253
140,107,253,253,253
107,75,253,253,253
75,110,253,253,253
110,46,253,253,253
46,3,253,253,253
3,70,253,253,253
70,24,253,253,253
24,60,253,253,253
60,19,253,253,253
19,133,253,253,253
133,86,253,253,253
86,37,253,253,253
37,1,253,253,253
1,36,253,253,253
36,117,253,253,253
117,74,253,253,253
74,39,253,253,253
39,147,253,253,253
147,73,253,253,253
73,149,253,253,253
149,35,253,253,253
35,68,253,253,253
68,143,253,253,253
143,100,253,253,253
100,139,253,253,253
139,96,253,253,253
96,60,253,253,253
60,127,253,253,253
127,90,253,253,253
90,141,253,253,253
141,105,253,253,253
105,138,253,253,253
138,31,253,253,253
31,62,253,253,253
62,9,253,253,253
9,51,253,253,253
51,123,253,253,253
123,83,253,253,253
83,48,253,253,253
48,118,253,253,253
118,86,253,253,253
86,144,253,253,253
144,104,253,253,253
104,57,253,253,253
57,20,253,253,253
20,51,253,253,253
51,93,253,253,253
93,130,253,253,253
130,78,253,253,253
78,41,253,253,253
41,121,253,253,253
121,12,253,253,253
12,45,253,253,253
45,122,253,253,253
122,9,253,253,253
9,66,253,253,253
66,28,253,253,253
28,141,253,253,253
141,25,253,253,253
25,57,253,253,253
57,92,253,253,253
92,124,253,253,253
124,9,253,253,253
9,41,253,253,253
41,146,253,253,253
146,79,253,253,253
79,32,253,253,253
32,116,253,253,253
116,13,253,253,253
13,109,253,253,253
109,143,253,253,253
143,90,253,253,253
90,122,253,253,253
122,16,253,253,253
16,64,253,253,253
64,25,253,253,253
25,74,253,253,253
74,108,253,253,253
108,45,253,253,253
45,86,253,253,253
86,131,253,253,253
131,23,253,253,253
23,76,253,253,253
76,2,253,253,253
2,86,253,253,253
86,43,253,253,253
43,8,253,253,253
8,48,253,253,253
48,85,253,253,253
85,119,253,253,253
119,80,253,253,253
80,133,253,253,253
133,101,253,253,253
101,146,253,253,253
146,96,253,253,253
96,50,253,253,253
50,1,253,253,253
1,72,253,253,253
72,27,253,253,253
27,60,253,253,253
60,142,253,253,253
142,104,253,253,253
104,69,253,253,253
69,149,253,253,253
149,101,253,253,253
101,29,253,253,253
29,145,253,253,253
145,87,253,253,253
87,7,253,253,253
7,64,253,253,253
64,11,253,253,253
11,47,253,253,253
47,15,253,253,253
15,59,253,253,253
59,133,253,253,253
133,32,253,253,253
32,147,253,253,253
147,113,253,253,253
113,80,253,253,253
80,37,253,253,253
37,148,253,253,253
148,81,253,253,253
81,46,253,253,253
46,123,253,253,253
123,11,253,253,253
11,112,253,253,253
112,63,253,253,253
63,99,253,253,253
99,23,253,253,253
23,137,253,253,253
137,39,253,253,253
39,103,253,253,253
103,135,253,253,253
135,92,253,253,253
92,56,253,253,253
56,98,253,253,253
98,129,253,253,253
129,97,253,253,253
97,24,253,253,253
24,67,253,253,253
67,106,253,253,253
106,66,253,253,253
66,14,253,253,253
14,111,253,253,253
111,149,253,253,253
149,42,253,253,253
42,77,253,253,253
77,115,253,253,253
115,1,253,253,253
1,81,253,253,253
81,138,253,253,253
138,101,253,253,253
101,55,253,253,253
55,11,253,253,253
11,127,253,253,253
127,94,253,253,253
94,19,253,253,253
19,53,253,253,253
53,22,253,253,253
22,57,253,253,253
57,18,253,253,253
18,124,253,253,253
124,79,253,253,253
79,113,253,253,253
113,148,253,253,253
148,64,253,253,253
64,30,253,253,253
30,140,253,253,253
140,94,253,253,253
94,58,253,253,253
58,6,253,253,253
6,40,253,253,253
40,84,253,253,253
84,131,253,253,253
131,96,253,253,253
96,133,253,253,253
133,77,253,253,253
77,32,253,253,253
32,139,253,253,253
139,39,253,253,253
39,3,253,253,253
3,108,253,253,253
108,72,253,253,253
72,120,253,253,253
120,88,253,253,253
88,52,253,253,253
52,19,253,253,253
19,67,253,253,253
67,27,253,253,253
27,141,253,253,253
141,107,253,253,253
107,15,253,253,253
15,125,253,253,253
125,48,253,253,253
48,120,253,253,253
120,69,253,253,253
69,34,253,253,253
34,119,253,253,253
119,78,253,253,253
78,38,253,253,253
38,72,253,253,253
72,149,253,253,253
149,93,253,253,253
93,56,253,253,253
56,24,253,253,253
24,135,253,253,253
135,33,253,253,253
33,102,253,253,253
102,145,253,253,253
145,46,253,253,253
46,83,253,253,253
83,116,253,253,253
116,47,253,253,253
47,13,253,253,253
13,69,253,253,253
69,2,253,253,253
2,45,253,253,253
45,4,253,253,253
4,114,253,253,253
114,79,253,253,253
79,0,253,253,253
0,38,253,253,253
38,86,253,253,253
86,50,253,253,253
50,92,253,253,253
92,143,253,253,253
143,30,253,253,253
30,63,253,253,253
63,6,253,253,253
6,92,253,253,253
92,130,253,253,253
130,98,253,253,253
98,58,253,253,253
58,17,253,253,253
17,132,253,253,253
132,89,253,253,253
89,124,253,253,253
124,74,253,253,253
74,119,253,253,253
119,5,253,253,253
5,41,253,253,253
41,76,253,253,253
76,3,253,253,253
3,79,253,253,253
79,118,253,253,253
118,32,253,253,253
32,104,253,253,253
104,68,253,253,253
68,105,253,253,253
105,28,253,253,253
28,62,253,253,253
62,19,253,253,253
19,121,253,253,253
121,10,253,253,253
10,111,253,253,253
111,66,253,253,253
66,13,253,253,253
13,122,253,253,253
122,88,253,253,253
88,135,253,253,253
135,79,253,253,253
79,40,253,253,253
40,77,253,253,253
77,1,253,253,253
1,109,253,253,253
109,16,253,253,253
16,61,253,253,253
61,97,253,253,253
97,130,253,253,253
130,18,253,253,253
18,54,253,253,253
54,128,253,253,253
128,84,253,253,253
84,138,253,253,253
138,23,253,253,253
23,68,253,253,253
68,33,253,253,253
33,136,253,253,253
136,103,253,253,253
103,34,253,253,253
34,74,253,253,253
74,20,253,253,253
20,95,253,253,253
95,137,253,253,253
137,24,253,253,253
24,59,253,253,253
59,97,253,253,253
97,142,253,253,253
142,106,253,253,253
106,72,253,253,253
72,110,253,253,253
110,69,253,253,253
69,144,253,253,253
144,65,253,253,253
65,114,253,253,253
114,2,253,253,253
2,53,253,253,253
53,99,253,253,253
99,27,253,253,253
27,130,253,253,253
130,24,253,253,253
24,65,253,253,253
65,28,253,253,253
28,137,253,253,253
137,88,253,253,253
88,4,253,253,253
4,42,253,253,253
42,106,253,253,253
106,5,253,253,253
5,48,253,253,253
48,94,253,253,253
94,126,253,253,253
126,12,253,253,253
12,53,253,253,253
53,90,253,253,253
90,8,253,253,253
8,56,253,253,253
56,20,253,253,253
20,132,253,253,253
132,58,253,253,253
58,11,253,253,253
11,68,253,253,253
68,108,253,253,253
108,144,253,253,253
144,98,253,253,253
98,0,253,253,253
0,67,253,253,253
67,117,253,253,253
117,82,253,253,253
82,45,253,253,253
45,9,253,253,253
9,123,253,253,253
123,82,253,253,253
82,37,253,253,253
37,73,253,253,253
73,109,253,253,253
109,149,253,253,253
149,54,253,253,253
54,21,253,253,253
21,61,253,253,253
61,100,253,253,253
100,134,253,253,253
134,82,253,253,253
82,124,253,253,253
124,51,253,253,253
51,5,253,253,253
5,113,253,253,253
113,71,253,253,253
71,147,253,253,253
147,91,253,253,253
91,131,253,253,253
131,22,253,253,253
22,66,253,253,253
66,102,253,253,253
102,136,253,253,253
136,37,253,253,253
37,140,253,253,253
140,26,253,253,253
26,61,253,253,253
61,146,253,253,253
146,33,253,253,253
33,111,253,253,253
111,72,253,253,253
72,35,253,253,253
35,145,253,253,253
145,95,253,253,253
95,135,253,253,253
135,99,253,253,253
99,62,253,253,253
62,5,253,253,253
5,104,253,253,253
104,139,253,253,253
139,31,253,253,253
31,71,253,253,253
71,107,253,253,253
107,8,253,253,253
8,42,253,253,253
42,89,253,253,253
89,51,253,253,253
51,17,253,253,253
17,127,253,253,253
127,93,253,253,253
93,55,253,253,253
55,16,253,253,253
16,118,253,253,253
118,7,253,253,253
7,47,253,253,253
47,149,253,253,253
149,112,253,253,253
112,42,253,253,253
42,79,253,253,253
79,5,253,253,253
5,85,253,253,253
85,120,253,253,253
120,11,253,253,253
11,45,253,253,253
45,92,253,253,253
92,17,253,253,253
17,72,253,253,253
72,22,253,253,253
22,69,253,253,253
69,32,253,253,253
32,82,253,253,253
82,149,253,253,253
149,53,253,253,253
53,126,253,253,253
126,91,253,253,253
91,52,253,253,253
52,2,253,253,253
2,81,253,253,253
81,117,253,253,253
117,30,253,253,253
30,110,253,253,253
110,0,253,253,253
0,74,253,253,253
74,128,253,253,253
128,83,253,253,253
83,41,253,253,253
41,141,253,253,253
141,99,253,253,253
99,57,253,253,253
57,13,253,253,253
13,127,253,253,253
127,81,253,253,253
81,44,253,253,253
44,7,253,253,253
7,60,253,253,253
60,14,253,253,253
14,48,253,253,253
48,88,253,253,253
88,126,253,253,253
126,14,253,253,253
14,62,253,253,253
62,25,253,253,253
25,102,253,253,253
102,137,253,253,253
137,80,253,253,253
80,34,253,253,253
34,134,253,253,253
134,30,253,253,253
30,75,253,253,253
75,116,253,253,253
116,31,253,253,253
31,142,253,253,253
142,90,253,253,253
90,136,253,253,253
136,25,253,253,253
25,129,253,253,253
129,78,253,253,253
78,114,253,253,253
114,70,253,253,253
70,144,253,253,253
144,64,253,253,253
64,102,253,253,253
102,56,253,253,253
56,1,253,253,253
1,46,253,253,253
46,8,253,253,253
8,61,253,253,253
61,109,253,253,253
109,40,253,253,253
40,120,253,253,253
120,84,253,253,253
84,126,253,253,253
126,76,253,253,253
76,132,253,253,253
132,98,253,253,253
98,52,253,253,253
52,16,253,253,253
16,124,253,253,253
124,23,253,253,253
23,57,253,253,253
57,144,253,253,253
144,68,253,253,253
68,15,253,253,253
15,56,253,253,253
56,131,253,253,253
131,18,253,253,253
18,93,253,253,253
93,141,253,253,253
141,87,253,253,253
87,122,253,253,253
122,10,253,253,253
10,46,253,253,253
46,84,253,253,253
84,121,253,253,253
121,15,253,253,253
15,118,253,253,253
118,67,253,253,253
67,10,253,253,253
10,63,253,253,253
63,111,253,253,253
111,147,253,253,253
147,70,253,253,253
70,107,253,253,253
107,65,253,253,253
65,12,253,253,253
12,49,253,253,253
49,6,253,253,253
6,108,253,253,253
108,70,253,253,253
70,33,253,253,253
33,117,253,253,253
117,39,253,253,253
39,149,253,253,253
149,65,253,253,253
65,29,253,253,253
29,80,253,253,253
80,38,253,253,253
38,75,253,253,253
75,118,253,253,253
118,6,253,253,253
6,46,253,253,253
46,115,253,253,253
115,78,253,253,253
78,26,253,253,253
26,103,253,253,253
103,140,253,253,253
140,100,253,253,253
100,28,253,253,253
28,74,253,253,253
74,112,253,253,253
112,1,253,253,253
1,105,253,253,253
105,143,253,253,253
143,96,253,253,253
96,130,253,253,253
130,20,253,253,253
20,55,253,253,253
55,94,253,253,253
94,139,253,253,253
139,27,253,253,253
27,134,253,253,253
134,96,253,253,253
96,21,253,253,253
21,126,253,253,253
126,49,253,253,253
49,95,253,253,253
95,57,253,253,253
57,19,253,253,253
19,59,253,253,253
59,14,253,253,253
14,125,253,253,253
125,85,253,253,253
85,43,253,253,253
43,3,253,253,253
3,60,253,253,253
60,107,253,253,253
107,147,253,253,253
147,68,253,253,253
68,1,253,253,253
1,74,253,253,253
74,148,253,253,253
148,110,253,253,253
110,4,253,253,253
4,50,253,253,253
50,122,253,253,253
122,77,253,253,253
77,35,253,253,253
35,84,253,253,253
84,1,253,253,253
1,80,253,253,253
80,4,253,253,253
4,49,253,253,253
49,87,253,253,253
87,123,253,253,253
123,22,253,253,253
22,58,253,253,253
58,97,253,253,253
97,133,253,253,253
133,81,253,253,253
81,128,253,253,253
128,93,253,253,253
93,144,253,253,253
144,32,253,253,253
32,71,253,253,253
71,119,253,253,253
119,17,253,253,253
17,66,253,253,253
66,27,253,253,253
27,63,253,253,253
63,18,253,253,253
18,70,253,253,253
70,109,253,253,253
109,2,253,253,253
2,102,253,253,253
102,63,253,253,253
63,143,253,253,253
143,99,253,253,253
99,61,253,253,253
61,13,253,253,253
13,123,253,253,253
123,86,253,253,253
86,7,253,253,253
7,43,253,253,253
43,82,253,253,253
82,125,253,253,253
125,18,253,253,253
18,58,253,253,253
64,111,42,47,100
111,29,42,47,100
29,79,42,47,100
79,133,42,47,100
133,68,42,47,100
68,140,42,47,100
140,63,42,47,100
63,7,42,47,100
7,75,42,47,100
75,128,42,47,100
128,28,42,47,100
28,78,42,47,100
78,10,42,47,100
10,82,42,47,100
82,34,42,47,100
34,116,42,47,100
116,33,42,47,100
33,115,42,47,100
115,67,42,47,100
67,12,42,47,100
12,84,42,47,100
84,20,42,47,100
20,73,42,47,100
73,2,42,47,100
2,80,42,47,100
80,149,42,47,100
149,68,42,47,100
68,13,42,47,100
13,106,42,47,100
106,40,42,47,100
40,86,42,47,100
86,142,42,47,100
142,70,42,47,100
70,136,42,47,100
136,81,42,47,100
81,137,42,47,100
137,82,42,47,100
82,1,42,47,100
1,78,42,47,100
78,132,42,47,100
132,60,42,47,100
60,5,42,47,100
5,61,42,47,100
61,6,42,47,100
6,90,42,47,100
90,145,42,47,100
145,68,42,47,100
68,117,42,47,100
117,35,42,47,100
35,118,42,47,100
118,36,42,47,100
36,119,42,47,100
119,37,42,47,100
37,103,42,47,100
103,58,42,47,100
58,3,42,47,100
3,84,42,47,100
84,139,42,47,100
139,83,42,47,100
83,18,42,47,100
18,72,42,47,100
72,140,42,47,100
140,84,42,47,100
84,7,42,47,100
7,79,42,47,100
79,148,42,47,100
148,67,42,47,100
67,144,42,47,100
144,75,42,47,100
75,23,42,47,100
23,93,42,47,100
93,8,42,47,100
8,92,42,47,100
92,146,42,47,100
146,63,42,47,100
63,135,42,47,100
135,80,42,47,100
80,31,42,47,100
31,114,42,47,100
114,66,42,47,100
66,10,42,47,100
10,65,42,47,100
65,129,42,47,100
129,76,42,47,100
76,147,42,47,100
147,77,42,47,100
77,131,42,47,100
131,52,42,47,100
52,96,42,47,100
96,10,42,47,100
10,95,42,47,100
95,51,42,47,100
51,149,42,47,100
149,70,42,47,100
70,15,42,47,100
15,69,42,47,100
69,135,42,47,100
135,80,42,47,100
80,0,42,47,100
0,52,42,47,100
52,140,42,47,100
140,84,42,47,100
84,37,42,47,100
37,120,42,47,100
120,70,42,47,100
70,148,42,47,100
148,75,42,47,100
75,3,42,47,100
3,73,42,47,100
73,125,42,47,100
125,23,42,47,100
23,75,42,47,100
75,147,42,47,100
147,65,42,47,100
65,9,42,47,100
9,86,42,47,100
86,142,42,47,100
142,57,42,47,100
57,2,42,47,100
2,55,42,47,100
55,1,42,47,100
1,79,42,47,100
79,12,42,47,100
12,67,42,47,100
67,145,42,47,100
145,89,42,47,100
89,144,42,47,100
144,72,42,47,100
72,123,42,47,100
123,20,42,47,100
20,73,42,47,100
73,124,42,47,100
124,21,42,47,100
21,74,42,47,100
74,127,42,47,100
127,26,42,47,100
26,77,42,47,100
77,27,42,47,100
54,144,171,36,50
144,82,171,36,50
82,145,171,36,50
145,56,171,36,50
56,112,171,36,50
112,57,171,36,50
57,146,171,36,50
146,80,171,36,50
80,22,171,36,50
22,117,171,36,50
117,60,171,36,50
60,147,171,36,50
147,58,171,36,50
58,148,171,36,50
148,88,171,36,50
88,30,171,36,50
30,86,171,36,50
86,1,171,36,50
1,63,171,36,50
63,122,171,36,50
122,64,171,36,50
64,149,171,36,50
149,89,171,36,50
89,32,171,36,50
32,126,171,36,50
126,68,171,36,50
68,7,171,36,50
7,71,171,36,50
71,8,171,36,50
8,69,171,36,50
69,3,171,36,50
3,92,171,36,50
92,2,171,36,50
2,67,171,36,50
67,126,171,36,50
126,66,171,36,50
66,3,171,36,50
3,63,171,36,50
63,120,171,36,50
120,62,171,36,50
62,118,171,36,50
118,61,171,36,50
61,147,171,36,50
147,84,171,36,50
84,144,171,36,50
144,81,171,36,50
81,22,171,36,50
22,82,171,36,50
82,21,171,36,50
21,80,171,36,50
80,18,171,36,50
18,78,171,36,50
78,144,171,36,50
144,83,171,36,50
83,149,171,36,50
149,60,171,36,50
60,115,171,36,50
115,59,171,36,50
59,148,171,36,50
148,85,171,36,50
85,27,171,36,50
27,86,171,36,50
86,29,171,36,50
29,87,171,36,50
87,147,171,36,50
147,83,171,36,50
83,25,171,36,50
25,84,171,36,50
84,148,171,36,50
148,62,171,36,50
62,2,171,36,50
2,91,171,36,50
91,36,171,36,50
