p1,p2,R,G,B
133,29,226,216,201
29,51,226,216,201
51,18,226,216,201
18,58,226,216,201
58,19,226,216,201
19,132,226,216,201
132,78,226,216,201
78,121,226,216,201
121,51,226,216,201
51,100,226,216,201
100,49,226,216,201
49,88,226,216,201
88,122,226,216,201
122,56,226,216,201
56,28,226,216,201
28,149,226,216,201
149,116,226,216,201
116,40,226,216,201
40,3,226,216,201
3,136,226,216,201
136,1,226,216,201
1,116,226,216,201
116,5,226,216,201
5,121,226,216,201
121,14,226,216,201
14,113,226,216,201
113,18,226,216,201
18,118,226,216,201
118,36,226,216,201
36,3,226,216,201
3,57,226,216,201
57,20,226,216,201
20,120,226,216,201
120,74,226,216,201
74,125,226,216,201
125,96,226,216,201
96,39,226,216,201
39,75,226,216,201
75,98,226,216,201
98,68,226,216,201
68,43,226,216,201
43,10,226,216,201
10,107,226,216,201
107,77,226,216,201
77,44,226,216,201
44,137,226,216,201
137,4,226,216,201
4,39,226,216,201
39,122,226,216,201
122,87,226,216,201
87,140,226,216,201
140,53,226,216,201
53,7,226,216,201
7,135,226,216,201
135,34,226,216,201
34,70,226,216,201
70,97,226,216,201
97,66,226,216,201
66,104,226,216,201
104,67,226,216,201
67,103,226,216,201
103,65,226,216,201
65,98,226,216,201
98,73,226,216,201
73,38,226,216,201
38,118,226,216,201
118,50,226,216,201
50,27,226,216,201
27,63,226,216,201
63,25,226,216,201
25,51,226,216,201
51,0,226,216,201
0,32,226,216,201
32,134,226,216,201
134,4,226,216,201
4,137,226,216,201
137,30,226,216,201
30,148,226,216,201
148,27,226,216,201
27,50,226,216,201
50,92,226,216,201
92,143,226,216,201
143,48,226,216,201
48,100,226,216,201
100,52,226,216,201
52,26,226,216,201
26,64,226,216,201
64,24,226,216,201
24,53,226,216,201
53,21,226,216,201
21,119,226,216,201
119,46,226,216,201
46,69,226,216,201
69,37,226,216,201
37,1,226,216,201
1,49,226,216,201
49,15,226,216,201
15,119,226,216,201
119,52,226,216,201
52,26,226,216,201
26,122,226,216,201
122,84,226,216,201
84,126,226,216,201
126,97,226,216,201
97,66,226,216,201
66,98,226,216,201
98,70,226,216,201
70,38,226,216,201
38,115,226,216,201
115,21,226,216,201
21,110,226,216,201
110,148,226,216,201
148,109,226,216,201
109,0,226,216,201
0,51,226,216,201
51,96,226,216,201
96,39,226,216,201
39,117,226,216,201
117,143,226,216,201
143,90,226,216,201
90,124,226,216,201
124,85,226,216,201
85,134,226,216,201
134,4,226,216,201
4,42,226,216,201
42,77,226,216,201
77,121,226,216,201
121,6,226,216,201
6,135,226,216,201
135,3,226,216,201
3,49,226,216,201
49,18,226,216,201
18,48,226,216,201
48,2,226,216,201
2,42,226,216,201
42,123,226,216,201
123,90,226,216,201
90,137,226,216,201
137,9,226,216,201
9,56,226,216,201
56,13,226,216,201
13,48,226,216,201
48,139,226,216,201
139,47,226,216,201
47,99,226,216,201
99,149,226,216,201
149,116,226,216,201
116,41,226,216,201
41,77,226,216,201
77,44,226,216,201
44,149,226,216,201
149,98,226,216,201
98,65,226,216,201
65,29,226,216,201
29,133,226,216,201
133,27,226,216,201
27,120,226,216,201
120,14,226,216,201
14,121,226,216,201
121,22,226,216,201
22,114,226,216,201
114,36,226,216,201
36,3,226,216,201
3,136,226,216,201
136,6,226,216,201
6,135,226,216,201
135,86,226,216,201
86,122,226,216,201
122,83,226,216,201
83,123,226,216,201
123,90,226,216,201
90,136,226,216,201
136,34,226,216,201
34,95,226,216,201
95,35,226,216,201
35,3,226,216,201
3,136,226,216,201
136,6,226,216,201
6,118,226,216,201
118,16,226,216,201
16,50,226,216,201
50,27,226,216,201
27,148,226,216,201
148,108,226,216,201
108,11,226,216,201
11,54,226,216,201
54,101,226,216,201
101,53,226,216,201
53,141,226,216,201
141,43,226,216,201
43,0,226,216,201
0,50,226,216,201
50,25,226,216,201
25,51,226,216,201
51,119,226,216,201
119,18,226,216,201
18,48,226,216,201
48,118,226,216,201
118,2,226,216,201
2,37,226,216,201
37,72,226,216,201
72,106,226,216,201
106,75,226,216,201
75,39,226,216,201
39,73,226,216,201
73,38,226,216,201
38,121,226,216,201
121,17,226,216,201
17,113,226,216,201
113,16,226,216,201
16,49,226,216,201
49,100,226,216,201
100,52,226,216,201
52,24,226,216,201
24,55,226,216,201
55,142,226,216,201
142,90,226,216,201
90,127,226,216,201
127,84,226,216,201
84,125,226,216,201
125,89,226,216,201
89,123,226,216,201
123,58,226,216,201
58,19,226,216,201
19,121,226,216,201
121,54,226,216,201
54,22,226,216,201
22,60,226,216,201
60,23,226,216,201
23,116,226,216,201
116,12,226,216,201
12,117,226,216,201
117,0,226,216,201
0,42,226,216,201
42,7,226,216,201
7,91,226,216,201
91,6,226,216,201
6,136,226,216,201
136,8,226,216,201
8,43,226,216,201
43,80,226,216,201
80,45,226,216,201
45,140,226,216,201
140,54,226,216,201
54,27,226,216,201
27,50,226,216,201
50,97,226,216,201
97,66,226,216,201
66,98,226,216,201
98,70,226,216,201
70,34,226,216,201
34,145,226,216,201
145,49,226,216,201
49,120,226,216,201
120,15,226,216,201
15,47,226,216,201
47,118,226,216,201
118,40,226,216,201
40,2,226,216,201
2,116,226,216,201
116,4,226,216,201
4,137,226,216,201
137,90,226,216,201
90,124,226,216,201
124,85,226,216,201
85,122,226,216,201
122,54,226,216,201
54,23,226,216,201
23,62,226,216,201
62,26,226,216,201
26,132,226,216,201
132,31,226,216,201
31,144,226,216,201
144,33,226,216,201
33,68,226,216,201
68,34,226,216,201
34,95,226,216,201
95,32,226,216,201
32,134,226,216,201
134,28,226,216,201
28,64,226,216,201
64,24,226,216,201
24,52,226,216,201
52,120,226,216,201
120,14,226,216,201
14,113,226,216,201
113,16,226,216,201
16,118,226,216,201
46,89,49,24,15
89,43,49,24,15
43,121,49,24,15
121,46,49,24,15
46,147,49,24,15
147,89,49,24,15
89,26,49,24,15
26,109,49,24,15
109,85,49,24,15
85,17,49,24,15
17,125,49,24,15
125,54,49,24,15
54,98,49,24,15
98,53,49,24,15
53,125,49,24,15
125,141,49,24,15
141,84,49,24,15
84,57,49,24,15
57,108,49,24,15
108,92,49,24,15
92,110,49,24,15
110,71,49,24,15
71,93,49,24,15
93,34,49,24,15
34,116,49,24,15
116,16,49,24,15
16,98,49,24,15
98,14,49,24,15
14,115,49,24,15
115,35,49,24,15
35,127,49,24,15
127,101,49,24,15
101,12,49,24,15
12,123,49,24,15
123,13,49,24,15
13,134,49,24,15
134,17,49,24,15
17,107,49,24,15
107,71,49,24,15
71,133,49,24,15
133,9,49,24,15
9,132,49,24,15
132,54,49,24,15
54,98,49,24,15
98,50,49,24,15
50,144,49,24,15
144,44,49,24,15
44,121,49,24,15
121,46,49,24,15
46,147,49,24,15
147,111,49,24,15
111,94,49,24,15
94,75,49,24,15
75,117,49,24,15
117,91,49,24,15
91,131,49,24,15
131,10,49,24,15
10,114,49,24,15
114,4,49,24,15
4,90,49,24,15
90,48,49,24,15
48,94,49,24,15
94,38,49,24,15
38,141,49,24,15
141,110,49,24,15
110,93,49,24,15
93,71,49,24,15
71,113,49,24,15
113,64,49,24,15
64,128,49,24,15
128,88,49,24,15
88,28,49,24,15
28,106,49,24,15
106,140,49,24,15
140,92,49,24,15
92,110,49,24,15
110,30,49,24,15
30,108,49,24,15
108,56,49,24,15
56,83,49,24,15
83,1,49,24,15
1,64,49,24,15
64,146,49,24,15
146,112,49,24,15
112,76,49,24,15
76,95,49,24,15
95,77,49,24,15
77,115,49,24,15
115,65,49,24,15
65,136,49,24,15
136,105,49,24,15
105,56,49,24,15
56,133,49,24,15
133,96,49,24,15
96,0,49,24,15
0,83,49,24,15
83,141,49,24,15
141,105,49,24,15
105,63,49,24,15
63,146,49,24,15
146,61,49,24,15
61,131,49,24,15
131,7,49,24,15
7,102,49,24,15
102,20,49,24,15
20,117,49,24,15
117,85,49,24,15
85,107,49,24,15
107,19,49,24,15
19,126,49,24,15
126,102,49,24,15
102,23,49,24,15
23,105,49,24,15
105,62,49,24,15
62,113,49,24,15
113,8,49,24,15
8,130,49,24,15
130,81,49,24,15
81,148,49,24,15
148,51,49,24,15
51,97,49,24,15
97,134,49,24,15
134,92,49,24,15
92,110,49,24,15
110,91,49,24,15
91,59,49,24,15
59,106,49,24,15
106,143,49,24,15
143,72,49,24,15
72,142,49,24,15
142,39,49,24,15
39,120,49,24,15
120,9,49,24,15
9,132,49,24,15
132,15,49,24,15
15,133,49,24,15
133,66,49,24,15
66,147,49,24,15
147,87,49,24,15
87,17,49,24,15
17,117,49,24,15
117,84,49,24,15
84,57,49,24,15
57,108,49,24,15
108,22,49,24,15
22,88,49,24,15
88,129,49,24,15
129,82,49,24,15
82,145,49,24,15
145,101,49,24,15
101,146,49,24,15
146,59,49,24,15
59,91,49,24,15
91,110,49,24,15
110,26,49,24,15
26,106,49,24,15
106,13,49,24,15
13,134,49,24,15
134,17,49,24,15
17,85,49,24,15
85,109,49,24,15
109,73,49,24,15
73,94,49,24,15
94,60,49,24,15
60,103,49,24,15
103,10,49,24,15
10,131,49,24,15
131,60,49,24,15
60,106,49,24,15
106,144,49,24,15
144,44,49,24,15
44,94,49,24,15
94,42,49,24,15
42,89,49,24,15
89,147,49,24,15
147,111,49,24,15
111,145,49,24,15
145,59,49,24,15
59,104,49,24,15
104,135,49,24,15
135,76,49,24,15
76,137,49,24,15
137,75,49,24,15
75,115,49,24,15
115,34,49,24,15
34,116,49,24,15
116,15,49,24,15
15,124,49,24,15
124,14,49,24,15
14,133,49,24,15
133,67,49,24,15
67,2,49,24,15
2,113,49,24,15
113,29,49,24,15
29,106,49,24,15
106,57,49,24,15
57,133,49,24,15
133,38,49,24,15
38,118,49,24,15
118,78,49,24,15
78,114,49,24,15
114,64,49,24,15
64,110,49,24,15
110,71,49,24,15
71,127,49,24,15
127,35,49,24,15
35,93,49,24,15
93,69,49,24,15
69,134,49,24,15
134,40,49,24,15
40,142,49,24,15
142,72,49,24,15
72,135,49,24,15
135,104,49,24,15
104,137,49,24,15
137,65,49,24,15
65,132,49,24,15
132,37,49,24,15
37,133,49,24,15
133,11,49,24,15
11,132,49,24,15
132,93,49,24,15
93,70,49,24,15
70,107,49,24,15
107,18,49,24,15
18,102,49,24,15
102,20,49,24,15
20,126,49,24,15
126,19,49,24,15
19,117,49,24,15
117,77,49,24,15
77,114,49,24,15
114,31,49,24,15
31,110,49,24,15
110,74,49,24,15
74,115,49,24,15
115,35,49,24,15
35,127,49,24,15
127,71,49,24,15
71,128,49,24,15
128,79,49,24,15
79,0,49,24,15
0,113,49,24,15
113,9,49,24,15
9,132,49,24,15
132,13,49,24,15
13,134,49,24,15
134,73,49,24,15
73,110,49,24,15
110,91,49,24,15
91,131,49,24,15
131,59,49,24,15
59,94,49,24,15
94,41,49,24,15
41,125,49,24,15
125,50,49,24,15
50,98,49,24,15
98,52,49,24,15
52,99,49,24,15
99,55,49,24,15
55,125,49,24,15
125,54,49,24,15
54,98,49,24,15
98,14,49,24,15
14,133,49,24,15
133,93,49,24,15
93,135,49,24,15
135,63,49,24,15
63,105,49,24,15
105,136,49,24,15
136,94,49,24,15
94,45,49,24,15
45,123,49,24,15
123,33,49,24,15
33,115,49,24,15
115,31,49,24,15
31,114,49,24,15
114,7,49,24,15
7,102,49,24,15
102,18,49,24,15
18,126,49,24,15
126,19,49,24,15
19,103,49,24,15
103,58,49,24,15
58,104,49,24,15
104,5,49,24,15
5,101,49,24,15
101,13,49,24,15
13,134,49,24,15
134,17,49,24,15
17,125,49,24,15
125,49,49,24,15
49,122,49,24,15
122,48,49,24,15
48,124,49,24,15
124,14,49,24,15
14,133,49,24,15
133,88,49,24,15
88,24,49,24,15
24,108,49,24,15
108,56,49,24,15
56,105,49,24,15
20,116,183,155,125
116,27,183,155,125
27,71,183,155,125
71,50,183,155,125
50,146,183,155,125
146,24,183,155,125
24,110,183,155,125
110,14,183,155,125
14,38,183,155,125
38,113,183,155,125
113,25,183,155,125
25,59,183,155,125
59,6,183,155,125
6,46,183,155,125
46,26,183,155,125
26,136,183,155,125
136,84,183,155,125
84,54,183,155,125
54,102,183,155,125
102,86,183,155,125
86,18,183,155,125
18,33,183,155,125
33,14,183,155,125
14,89,183,155,125
89,128,183,155,125
128,11,183,155,125
11,107,183,155,125
107,135,183,155,125
135,14,183,155,125
14,38,183,155,125
38,83,183,155,125
83,59,183,155,125
59,141,183,155,125
141,99,183,155,125
99,67,183,155,125
67,39,183,155,125
39,66,183,155,125
66,51,183,155,125
51,69,183,155,125
69,112,183,155,125
112,144,183,155,125
144,22,183,155,125
22,115,183,155,125
115,9,183,155,125
9,134,183,155,125
134,7,183,155,125
7,30,183,155,125
30,41,183,155,125
41,22,183,155,125
22,36,183,155,125
36,64,183,155,125
64,49,183,155,125
49,127,183,155,125
127,95,183,155,125
95,131,183,155,125
131,80,183,155,125
80,20,183,155,125
20,130,183,155,125
130,97,183,155,125
97,132,183,155,125
132,82,183,155,125
82,44,183,155,125
44,28,183,155,125
28,41,183,155,125
41,6,183,155,125
6,56,183,155,125
56,75,183,155,125
75,51,183,155,125
51,66,183,155,125
66,101,183,155,125
101,81,183,155,125
81,104,183,155,125
104,82,183,155,125
82,62,183,155,125
62,36,183,155,125
36,5,183,155,125
5,23,183,155,125
23,123,183,155,125
123,1,183,155,125
1,105,183,155,125
105,65,183,155,125
65,9,183,155,125
9,48,183,155,125
48,82,183,155,125
82,62,183,155,125
62,87,183,155,125
87,25,183,155,125
25,145,183,155,125
145,102,183,155,125
102,54,183,155,125
54,81,183,155,125
81,55,183,155,125
55,74,183,155,125
74,149,183,155,125
149,124,183,155,125
124,21,183,155,125
21,43,183,155,125
43,32,183,155,125
32,15,183,155,125
15,36,183,155,125
36,76,183,155,125
76,45,183,155,125
45,136,183,155,125
136,47,183,155,125
47,31,183,155,125
31,43,183,155,125
43,145,183,155,125
145,98,183,155,125
98,25,183,155,125
25,137,183,155,125
137,96,183,155,125
96,72,183,155,125
72,138,183,155,125
138,13,183,155,125
13,86,183,155,125
86,129,183,155,125
129,93,183,155,125
93,64,183,155,125
64,49,183,155,125
49,129,183,155,125
129,9,183,155,125
9,111,183,155,125
111,10,183,155,125
10,58,183,155,125
58,100,183,155,125
100,72,183,155,125
72,52,183,155,125
52,16,183,155,125
16,109,183,155,125
109,21,183,155,125
21,43,183,155,125
43,6,183,155,125
6,26,183,155,125
26,46,183,155,125
46,5,183,155,125
5,124,183,155,125
124,149,183,155,125
149,75,183,155,125
75,51,183,155,125
51,66,183,155,125
66,23,183,155,125
23,113,183,155,125
113,36,183,155,125
36,22,183,155,125
22,41,183,155,125
41,28,183,155,125
28,92,183,155,125
92,20,183,155,125
20,56,183,155,125
56,148,183,155,125
148,45,183,155,125
45,133,183,155,125
133,84,183,155,125
84,53,183,155,125
53,95,183,155,125
95,131,183,155,125
131,56,183,155,125
56,75,183,155,125
75,51,183,155,125
51,65,183,155,125
65,101,183,155,125
101,30,183,155,125
30,96,183,155,125
96,72,183,155,125
72,12,183,155,125
12,126,183,155,125
126,62,183,155,125
62,16,183,155,125
16,34,183,155,125
34,4,183,155,125
4,125,183,155,125
125,59,183,155,125
59,89,183,155,125
89,3,183,155,125
3,123,183,155,125
123,1,183,155,125
1,57,183,155,125
57,77,183,155,125
77,127,183,155,125
127,17,183,155,125
17,115,183,155,125
115,41,183,155,125
41,117,183,155,125
117,27,183,155,125
27,46,183,155,125
46,134,183,155,125
134,7,183,155,125
7,128,183,155,125
128,15,183,155,125
15,32,183,155,125
32,5,183,155,125
5,28,183,155,125
28,41,183,155,125
41,99,183,155,125
99,67,183,155,125
67,39,183,155,125
39,5,183,155,125
5,24,183,155,125
24,124,183,155,125
124,46,183,155,125
46,27,183,155,125
27,44,183,155,125
44,82,183,155,125
82,48,183,155,125
48,9,183,155,125
9,129,183,155,125
129,93,183,155,125
93,64,183,155,125
64,94,183,155,125
94,140,183,155,125
140,37,183,155,125
37,144,183,155,125
144,112,183,155,125
112,22,183,155,125
22,116,183,155,125
116,21,183,155,125
21,43,183,155,125
43,119,183,155,125
119,73,183,155,125
73,6,183,155,125
6,127,183,155,125
127,16,183,155,125
16,56,183,155,125
56,124,183,155,125
124,23,183,155,125
23,66,183,155,125
66,51,183,155,125
51,65,183,155,125
65,101,183,155,125
101,31,183,155,125
31,47,183,155,125
47,28,183,155,125
28,41,183,155,125
41,17,183,155,125
17,55,183,155,125
55,74,183,155,125
74,35,183,155,125
35,7,183,155,125
7,128,183,155,125
128,19,183,155,125
19,86,183,155,125
86,14,183,155,125
14,54,183,155,125
54,102,183,155,125
102,145,183,155,125
145,25,183,155,125
25,119,183,155,125
119,43,183,155,125
43,22,183,155,125
22,41,183,155,125
41,19,183,155,125
19,109,183,155,125
109,8,183,155,125
8,126,183,155,125
126,49,183,155,125
49,142,183,155,125
142,97,183,155,125
97,24,183,155,125
24,99,183,155,125
99,64,183,155,125
64,95,183,155,125
95,131,183,155,125
131,77,183,155,125
77,11,183,155,125
11,107,183,155,125
107,135,183,155,125
135,14,183,155,125
14,60,183,155,125
60,88,183,155,125
88,139,183,155,125
139,93,183,155,125
93,63,183,155,125
63,40,183,155,125
40,77,183,155,125
77,16,183,155,125
16,115,183,155,125
115,10,183,155,125
10,126,183,155,125
126,33,183,155,125
33,71,183,155,125
71,50,183,155,125
50,146,183,155,125
146,51,183,155,125
51,75,183,155,125
75,130,183,155,125
130,54,183,155,125
54,18,183,155,125
18,81,183,155,125
81,20,183,155,125
20,123,183,155,125
123,0,183,155,125
0,76,183,155,125
76,36,183,155,125
36,6,183,155,125
6,56,183,155,125
56,75,183,155,125
75,51,183,155,125
51,65,183,155,125
65,101,183,155,125
101,64,183,155,125
64,96,183,155,125
96,141,183,155,125
141,91,183,155,125
91,140,183,155,125
140,57,183,155,125
57,2,183,155,125
2,123,183,155,125
123,25,183,155,125
25,59,183,155,125
59,89,183,155,125
89,60,183,155,125
60,27,183,155,125
27,44,183,155,125
44,145,183,155,125
145,42,183,155,125
42,15,183,155,125
15,35,183,155,125
35,74,183,155,125
74,37,183,155,125
37,17,183,155,125
17,130,183,155,125
130,72,183,155,125
72,14,183,155,125
14,62,183,155,125
62,31,183,155,125
31,5,183,155,125
5,29,183,155,125
29,46,183,155,125
46,122,183,155,125
122,70,183,155,125
70,147,183,155,125
147,32,183,155,125
32,143,183,155,125
143,55,183,155,125
55,74,183,155,125
74,35,183,155,125
35,15,183,155,125
15,40,183,155,125
40,20,183,155,125
20,42,183,155,125
42,29,183,155,125
29,46,183,155,125
46,5,183,155,125
5,38,183,155,125
38,113,183,155,125
113,23,183,155,125
23,57,183,155,125
57,1,183,155,125
1,54,183,155,125
54,84,183,155,125
84,133,183,155,125
58,115,163,80,36
115,44,163,80,36
44,130,163,80,36
130,39,163,80,36
39,84,163,80,36
84,148,163,80,36
148,76,163,80,36
76,13,163,80,36
13,82,163,80,36
82,6,163,80,36
6,75,163,80,36
75,126,163,80,36
126,38,163,80,36
38,127,163,80,36
127,61,163,80,36
61,149,163,80,36
149,64,163,80,36
64,108,163,80,36
108,61,163,80,36
61,0,163,80,36
0,69,163,80,36
69,115,163,80,36
115,43,163,80,36
43,114,163,80,36
114,51,163,80,36
51,87,163,80,36
87,10,163,80,36
10,72,163,80,36
72,5,163,80,36
5,64,163,80,36
64,134,163,80,36
134,55,163,80,36
55,92,163,80,36
92,15,163,80,36
15,80,163,80,36
80,16,163,80,36
16,74,163,80,36
74,142,163,80,36
142,65,163,80,36
65,129,163,80,36
129,77,163,80,36
77,130,163,80,36
130,41,163,80,36
41,101,163,80,36
101,23,163,80,36
23,106,163,80,36
106,35,163,80,36
35,100,163,80,36
100,61,163,80,36
61,108,163,80,36
108,26,163,80,36
26,81,163,80,36
81,0,163,80,36
0,61,163,80,36
61,1,163,80,36
1,60,163,80,36
60,113,163,80,36
113,52,163,80,36
52,103,163,80,36
103,51,163,80,36
51,105,163,80,36
105,36,163,80,36
36,85,163,80,36
85,38,163,80,36
38,130,163,80,36
130,77,163,80,36
77,147,163,80,36
147,65,163,80,36
65,123,163,80,36
123,66,163,80,36
66,126,163,80,36
126,39,163,80,36
39,105,163,80,36
105,41,163,80,36
41,102,163,80,36
102,50,163,80,36
50,103,163,80,36
103,29,163,80,36
29,82,163,80,36
82,19,163,80,36
19,96,163,80,36
96,26,163,80,36
26,105,163,80,36
105,46,163,80,36
46,116,163,80,36
116,47,163,80,36
47,104,163,80,36
104,23,163,80,36
23,106,163,80,36
106,33,163,80,36
33,108,163,80,36
108,31,163,80,36
31,85,163,80,36
85,40,163,80,36
40,129,163,80,36
129,39,163,80,36
39,84,163,80,36
84,8,163,80,36
8,82,163,80,36
82,30,163,80,36
30,103,163,80,36
103,45,163,80,36
45,132,163,80,36
132,51,163,80,36
51,110,163,80,36
110,49,163,80,36
49,132,163,80,36
132,59,163,80,36
59,137,163,80,36
137,57,163,80,36
57,135,163,80,36
135,55,163,80,36
55,109,163,80,36
109,32,163,80,36
32,102,163,80,36
102,36,163,80,36
36,85,163,80,36
85,29,163,80,36
29,104,163,80,36
104,37,163,80,36
37,124,163,80,36
124,66,163,80,36
66,131,163,80,36
131,48,163,80,36
48,103,163,80,36
103,52,163,80,36
52,104,163,80,36
104,28,163,80,36
28,82,163,80,36
82,24,163,80,36
24,100,163,80,36
100,42,163,80,36
42,99,163,80,36
99,27,163,80,36
27,107,163,80,36
107,59,163,80,36
59,114,163,80,36
114,53,163,80,36
53,118,163,80,36
118,63,163,80,36
63,119,163,80,36
119,65,163,80,36
65,112,163,80,36
112,54,163,80,36
54,133,163,80,36
133,47,163,80,36
47,131,163,80,36
131,68,163,80,36
68,143,163,80,36
143,71,163,80,36
71,1,163,80,36
1,59,163,80,36
59,121,163,80,36
121,60,163,80,36
60,141,163,80,36
141,71,163,80,36
71,14,163,80,36
14,81,163,80,36
81,3,163,80,36
3,70,163,80,36
70,9,163,80,36
9,82,163,80,36
82,11,163,80,36
11,83,163,80,36
83,32,163,80,36
32,84,163,80,36
84,25,163,80,36
25,107,163,80,36
107,57,163,80,36
57,138,163,80,36
138,64,163,80,36
64,147,163,80,36
147,79,163,80,36
79,5,163,80,36
5,73,163,80,36
73,142,163,80,36
142,68,163,80,36
68,128,163,80,36
128,61,163,80,36
61,120,163,80,36
120,62,163,80,36
62,112,163,80,36
112,65,163,80,36
65,2,163,80,36
2,61,163,80,36
61,114,163,80,36
114,55,163,80,36
55,117,163,80,36
117,49,163,80,36
49,102,163,80,36
102,34,163,80,36
34,85,163,80,36
85,40,163,80,36
40,129,163,80,36
129,39,163,80,36
39,106,163,80,36
106,37,163,80,36
37,101,163,80,36
101,21,163,80,36
21,98,163,80,36
98,20,163,80,36
20,95,163,80,36
95,24,163,80,36
24,81,163,80,36
81,26,163,80,36
26,105,163,80,36
105,42,163,80,36
42,111,163,80,36
111,60,163,80,36
60,127,163,80,36
127,69,163,80,36
69,140,163,80,36
140,61,163,80,36
61,108,163,80,36
108,31,163,80,36
31,109,163,80,36
109,44,163,80,36
44,130,163,80,36
130,77,163,80,36
77,147,163,80,36
147,68,163,80,36
68,148,163,80,36
148,65,163,80,36
65,0,163,80,36
0,61,163,80,36
61,120,163,80,36
120,58,163,80,36
58,106,163,80,36
106,45,163,80,36
45,132,163,80,36
132,51,163,80,36
51,134,163,80,36
134,64,163,80,36
64,136,163,80,36
136,63,163,80,36
63,143,163,80,36
143,71,163,80,36
71,7,163,80,36
7,66,163,80,36
66,127,163,80,36
127,67,163,80,36
67,124,163,80,36
124,66,163,80,36
66,5,163,80,36
5,79,163,80,36
79,18,163,80,36
18,89,163,80,36
89,17,163,80,36
17,94,163,80,36
94,19,163,80,36
19,96,163,80,36
96,27,163,80,36
27,83,163,80,36
83,15,163,80,36
15,80,163,80,36
80,16,163,80,36
16,74,163,80,36
74,11,163,80,36
11,81,163,80,36
81,22,163,80,36
22,80,163,80,36
80,14,163,80,36
14,81,163,80,36
81,20,163,80,36
20,97,163,80,36
97,25,163,80,36
25,107,163,80,36
107,58,163,80,36
58,135,163,80,36
135,54,163,80,36
54,109,163,80,36
109,58,163,80,36
58,115,163,80,36
115,56,163,80,36
56,111,163,80,36
111,44,163,80,36
44,112,163,80,36
112,40,163,80,36
40,102,163,80,36
102,47,163,80,36
47,111,163,80,36
111,41,163,80,36
41,112,163,80,36
112,65,163,80,36
65,6,163,80,36
6,69,163,80,36
69,4,163,80,36
4,75,163,80,36
75,6,163,80,36
6,82,163,80,36
82,18,163,80,36
18,95,163,80,36
95,24,163,80,36
24,83,163,80,36
83,13,163,80,36
13,82,163,80,36
82,20,163,80,36
20,83,163,80,36
83,32,163,80,36
32,109,163,80,36
109,31,163,80,36
31,85,163,80,36
85,33,163,80,36
33,106,163,80,36
106,53,163,80,36
53,110,163,80,36
110,50,163,80,36
50,132,163,80,36
132,48,163,80,36
48,133,163,80,36
133,62,163,80,36
62,119,163,80,36
119,63,163,80,36
63,139,163,80,36
139,62,163,80,36
62,137,163,80,36
137,67,163,80,36
67,135,163,80,36
135,62,163,80,36
62,141,163,80,36
118,44,226,216,201
44,80,226,216,201
80,45,226,216,201
45,5,226,216,201
5,135,226,216,201
135,3,226,216,201
3,57,226,216,201
57,20,226,216,201
20,110,226,216,201
110,0,226,216,201
0,117,226,216,201
117,37,226,216,201
37,2,226,216,201
2,54,226,216,201
54,9,226,216,201
9,56,226,216,201
56,13,226,216,201
13,48,226,216,201
48,1,226,216,201
1,116,226,216,201
116,40,226,216,201
40,122,226,216,201
122,86,226,216,201
86,135,226,216,201
135,3,226,216,201
3,55,226,216,201
55,25,226,216,201
25,51,226,216,201
51,100,226,216,201
100,50,226,216,201
50,27,226,216,201
27,121,226,216,201
121,84,226,216,201
84,122,226,216,201
122,83,226,216,201
83,121,226,216,201
121,21,226,216,201
21,114,226,216,201
114,35,226,216,201
35,3,226,216,201
3,47,226,216,201
47,15,226,216,201
15,119,226,216,201
119,50,226,216,201
50,148,226,216,201
148,32,226,216,201
32,134,226,216,201
134,31,226,216,201
31,136,226,216,201
136,5,226,216,201
5,135,226,216,201
135,3,226,216,201
3,44,226,216,201
44,77,226,216,201
77,42,226,216,201
42,5,226,216,201
5,136,226,216,201
136,4,226,216,201
4,116,226,216,201
116,2,226,216,201
2,39,226,216,201
39,139,226,216,201
139,48,226,216,201
48,18,226,216,201
18,114,226,216,201
114,35,226,216,201
35,70,226,216,201
70,34,226,216,201
34,95,226,216,201
95,32,226,216,201
32,134,226,216,201
134,29,226,216,201
29,133,226,216,201
133,26,226,216,201
26,64,226,216,201
64,24,226,216,201
24,52,226,216,201
52,101,226,216,201
101,53,226,216,201
53,121,226,216,201
121,51,226,216,201
51,101,226,216,201
101,53,226,216,201
53,22,226,216,201
22,114,226,216,201
114,21,226,216,201
21,119,226,216,201
119,47,226,216,201
47,142,226,216,201
142,90,226,216,201
90,143,226,216,201
143,48,226,216,201
48,20,226,216,201
20,52,226,216,201
52,140,226,216,201
140,46,226,216,201
46,0,226,216,201
0,38,226,216,201
38,1,226,216,201
1,116,226,216,201
116,4,226,216,201
4,50,226,216,201
50,25,226,216,201
25,51,226,216,201
51,20,226,216,201
20,57,226,216,201
57,3,226,216,201
3,35,226,216,201
35,137,226,216,201
137,37,226,216,201
37,138,226,216,201
138,47,226,216,201
47,118,226,216,201
118,16,226,216,201
16,119,226,216,201
119,15,226,216,201
15,120,226,216,201
120,20,226,216,201
20,110,226,216,201
110,149,226,216,201
149,44,226,216,201
44,77,226,216,201
77,41,226,216,201
41,75,226,216,201
75,39,226,216,201
39,3,226,216,201
3,53,226,216,201
53,141,226,216,201
141,52,226,216,201
52,101,226,216,201
101,53,226,216,201
53,22,226,216,201
22,114,226,216,201
114,18,226,216,201
18,58,226,216,201
58,19,226,216,201
19,120,226,216,201
