p1,p2,R,G,B
134,107,255,130,0
107,132,255,130,0
132,90,255,130,0
90,28,255,130,0
28,115,255,130,0
115,39,255,130,0
39,111,255,130,0
111,13,255,130,0
13,63,255,130,0
63,102,255,130,0
102,42,255,130,0
42,105,255,130,0
105,57,255,130,0
57,123,255,130,0
123,3,255,130,0
3,76,255,130,0
76,5,255,130,0
5,72,255,130,0
72,112,255,130,0
112,58,255,130,0
58,2,255,130,0
2,123,255,130,0
123,0,255,130,0
0,124,255,130,0
124,21,255,130,0
21,129,255,130,0
129,40,255,130,0
40,107,255,130,0
107,36,255,130,0
36,110,255,130,0
110,67,255,130,0
67,18,255,130,0
18,96,255,130,0
96,58,255,130,0
58,1,255,130,0
1,78,255,130,0
78,131,255,130,0
131,99,255,130,0
99,43,255,130,0
43,133,255,130,0
133,84,255,130,0
84,52,255,130,0
52,88,255,130,0
88,51,255,130,0
51,132,255,130,0
132,59,255,130,0
59,122,255,130,0
122,1,255,130,0
1,77,255,130,0
77,8,255,130,0
8,82,255,130,0
82,29,255,130,0
29,103,255,130,0
103,49,255,130,0
49,101,255,130,0
101,36,255,130,0
36,83,255,130,0
83,32,255,130,0
32,104,255,130,0
104,35,255,130,0
35,130,255,130,0
130,85,255,130,0
85,138,255,130,0
138,55,255,130,0
55,92,255,130,0
92,54,255,130,0
54,147,255,130,0
147,64,255,130,0
64,134,255,130,0
134,56,255,130,0
56,86,255,130,0
86,55,255,130,0
55,148,255,130,0
148,63,255,130,0
63,100,255,130,0
100,132,255,130,0
132,107,255,130,0
107,24,255,130,0
24,96,255,130,0
96,26,255,130,0
26,91,255,130,0
91,142,255,130,0
142,88,255,130,0
88,139,255,130,0
139,49,255,130,0
49,85,255,130,0
85,22,255,130,0
22,71,255,130,0
71,6,255,130,0
6,124,255,130,0
124,22,255,130,0
22,107,255,130,0
107,23,255,130,0
23,73,255,130,0
73,12,255,130,0
12,70,255,130,0
70,112,255,130,0
112,47,255,130,0
47,108,255,130,0
108,27,255,130,0
27,113,255,130,0
113,36,255,130,0
36,125,255,130,0
125,61,255,130,0
61,130,255,130,0
130,83,255,130,0
83,7,255,130,0
7,60,255,130,0
60,140,255,130,0
140,86,255,130,0
86,132,255,130,0
132,75,255,130,0
75,124,255,130,0
124,4,255,130,0
4,61,255,130,0
61,8,255,130,0
8,64,255,130,0
64,136,255,130,0
136,67,255,130,0
67,131,255,130,0
131,48,255,130,0
48,103,255,130,0
103,51,255,130,0
51,143,255,130,0
143,73,255,130,0
73,4,255,130,0
4,69,255,130,0
69,115,255,130,0
115,70,255,130,0
70,130,255,130,0
130,87,255,130,0
87,51,255,130,0
51,106,255,130,0
106,45,255,130,0
45,112,255,130,0
112,42,255,130,0
42,114,255,130,0
114,25,255,130,0
25,89,255,130,0
89,14,255,130,0
14,77,255,130,0
77,130,255,130,0
130,69,255,130,0
69,0,255,130,0
0,123,255,130,0
123,2,255,130,0
2,77,255,130,0
77,131,255,130,0
131,35,255,130,0
35,129,255,130,0
129,50,255,130,0
50,85,255,130,0
85,52,255,130,0
52,137,255,130,0
137,82,255,130,0
82,9,255,130,0
9,62,255,130,0
62,10,255,130,0
10,83,255,130,0
83,28,255,130,0
28,93,255,130,0
93,25,255,130,0
25,113,255,130,0
113,26,255,130,0
26,81,255,130,0
81,19,255,130,0
19,67,255,130,0
67,137,255,130,0
137,59,255,130,0
59,1,255,130,0
1,63,255,130,0
63,128,255,130,0
128,33,255,130,0
33,102,255,130,0
22,95,220,0,0
95,20,220,0,0
20,73,220,0,0
73,138,220,0,0
138,80,220,0,0
80,144,220,0,0
144,76,220,0,0
76,128,220,0,0
128,46,220,0,0
46,106,220,0,0
106,59,220,0,0
59,136,220,0,0
136,77,220,0,0
77,23,220,0,0
23,94,220,0,0
94,13,220,0,0
13,89,220,0,0
89,44,220,0,0
44,112,220,0,0
112,63,220,0,0
63,140,220,0,0
140,78,220,0,0
78,18,220,0,0
18,97,220,0,0
97,34,220,0,0
34,84,220,0,0
84,38,220,0,0
38,106,220,0,0
106,53,220,0,0
53,105,220,0,0
105,31,220,0,0
31,85,220,0,0
85,28,220,0,0
28,105,220,0,0
105,54,220,0,0
54,114,220,0,0
114,65,220,0,0
65,127,220,0,0
127,71,220,0,0
71,137,220,0,0
137,64,220,0,0
64,109,220,0,0
109,50,220,0,0
50,103,220,0,0
103,45,220,0,0
45,108,220,0,0
108,29,220,0,0
29,104,220,0,0
104,39,220,0,0
39,86,220,0,0
86,37,220,0,0
37,101,220,0,0
101,23,220,0,0
23,102,220,0,0
102,48,220,0,0
48,107,220,0,0
107,26,220,0,0
26,97,220,0,0
97,21,220,0,0
21,100,220,0,0
100,40,220,0,0
40,106,220,0,0
106,37,220,0,0
37,85,220,0,0
85,33,220,0,0
33,84,220,0,0
84,31,220,0,0
31,109,220,0,0
109,58,220,0,0
58,134,220,0,0
134,69,220,0,0
69,122,220,0,0
122,67,220,0,0
67,148,220,0,0
148,79,220,0,0
79,145,220,0,0
145,73,220,0,0
73,7,220,0,0
7,71,220,0,0
71,130,220,0,0
130,46,220,0,0
46,131,220,0,0
131,47,220,0,0
47,111,220,0,0
111,42,220,0,0
42,112,220,0,0
112,51,220,0,0
51,107,220,0,0
107,58,220,0,0
58,135,220,0,0
135,67,220,0,0
67,3,220,0,0
48,121,0,0,0
121,44,0,0,0
44,114,0,0,0
114,46,0,0,0
46,148,0,0,0
148,139,0,0,0
139,146,0,0,0
146,126,0,0,0
126,102,0,0,0
102,129,0,0,0
129,110,0,0,0
110,94,0,0,0
94,63,0,0,0
63,35,0,0,0
35,103,0,0,0
103,2,0,0,0
2,83,0,0,0
83,135,0,0,0
135,77,0,0,0
77,94,0,0,0
94,109,0,0,0
109,70,0,0,0
70,21,0,0,0
21,78,0,0,0
78,13,0,0,0
13,134,0,0,0
134,91,0,0,0
91,28,0,0,0
28,6,0,0,0
6,24,0,0,0
24,106,0,0,0
106,70,0,0,0
70,42,0,0,0
42,89,0,0,0
89,46,0,0,0
46,136,0,0,0
136,124,0,0,0
124,140,0,0,0
140,29,0,0,0
29,8,0,0,0
8,34,0,0,0
34,116,0,0,0
116,92,0,0,0
92,148,0,0,0
148,140,0,0,0
140,72,0,0,0
72,93,0,0,0
93,33,0,0,0
33,9,0,0,0
9,120,0,0,0
120,39,0,0,0
39,133,0,0,0
133,11,0,0,0
11,37,0,0,0
37,79,0,0,0
79,52,0,0,0
52,82,0,0,0
82,54,0,0,0
54,83,0,0,0
83,129,0,0,0
129,45,0,0,0
45,73,0,0,0
73,22,0,0,0
22,77,0,0,0
77,113,0,0,0
113,3,0,0,0
3,108,0,0,0
108,92,0,0,0
92,140,0,0,0
140,65,0,0,0
65,15,0,0,0
15,106,0,0,0
106,138,0,0,0
138,147,0,0,0
147,111,0,0,0
111,58,0,0,0
58,130,0,0,0
130,7,0,0,0
7,102,0,0,0
102,14,0,0,0
14,124,0,0,0
124,101,0,0,0
101,127,0,0,0
127,31,0,0,0
31,115,0,0,0
115,88,0,0,0
88,107,0,0,0
107,19,0,0,0
19,133,0,0,0
133,10,0,0,0
10,71,0,0,0
71,43,0,0,0
43,113,0,0,0
113,146,0,0,0
146,61,0,0,0
61,86,0,0,0
86,108,0,0,0
108,84,0,0,0
84,141,0,0,0
141,111,0,0,0
111,64,0,0,0
64,15,0,0,0
15,115,0,0,0
115,78,0,0,0
78,36,0,0,0
36,141,0,0,0
141,74,0,0,0
74,19,0,0,0
19,72,0,0,0
72,95,0,0,0
95,46,0,0,0
46,97,0,0,0
97,51,0,0,0
51,147,0,0,0
147,45,0,0,0
45,126,0,0,0
126,102,0,0,0
102,27,0,0,0
27,86,0,0,0
86,0,0,0,0
0,61,0,0,0
61,94,0,0,0
94,75,0,0,0
75,12,0,0,0
12,60,0,0,0
60,90,0,0,0
90,48,0,0,0
48,130,0,0,0
130,6,0,0,0
6,109,0,0,0
109,85,0,0,0
85,118,0,0,0
118,91,0,0,0
91,109,0,0,0
109,63,0,0,0
63,115,0,0,0
115,75,0,0,0
75,110,0,0,0
110,143,0,0,0
143,72,0,0,0
72,34,0,0,0
34,115,0,0,0
115,82,0,0,0
82,55,0,0,0
55,99,0,0,0
99,125,0,0,0
125,18,0,0,0
18,117,0,0,0
117,22,0,0,0
22,75,0,0,0
75,116,0,0,0
116,37,0,0,0
37,94,0,0,0
94,132,0,0,0
132,14,0,0,0
14,107,0,0,0
107,85,0,0,0
85,16,0,0,0
16,133,0,0,0
133,38,0,0,0
38,143,0,0,0
143,43,0,0,0
43,144,0,0,0
144,112,0,0,0
112,149,0,0,0
149,95,0,0,0
95,59,0,0,0
59,86,0,0,0
86,117,0,0,0
117,68,0,0,0
68,2,0,0,0
2,66,0,0,0
66,128,0,0,0
128,70,0,0,0
70,93,0,0,0
93,110,0,0,0
110,92,0,0,0
92,117,0,0,0
117,76,0,0,0
76,135,0,0,0
135,20,0,0,0
20,107,0,0,0
107,141,0,0,0
141,79,0,0,0
79,0,0,0,0
0,113,0,0,0
113,61,0,0,0
61,103,0,0,0
103,24,0,0,0
24,88,0,0,0
88,131,0,0,0
131,11,0,0,0
11,133,0,0,0
133,67,0,0,0
67,146,0,0,0
146,89,0,0,0
89,41,0,0,0
41,93,0,0,0
93,38,0,0,0
38,134,0,0,0
134,17,0,0,0
17,103,0,0,0
103,54,0,0,0
54,143,0,0,0
143,44,0,0,0
44,94,0,0,0
94,73,0,0,0
73,137,0,0,0
137,104,0,0,0
104,58,0,0,0
58,125,0,0,0
125,53,0,0,0
53,12,0,0,0
12,69,0,0,0
69,17,0,0,0
17,125,0,0,0
125,55,0,0,0
55,129,0,0,0
129,88,0,0,0
88,21,0,0,0
21,118,0,0,0
118,23,0,0,0
23,105,0,0,0
105,135,0,0,0
135,57,0,0,0
57,84,0,0,0
84,13,0,0,0
13,123,0,0,0
123,12,0,0,0
12,106,0,0,0
106,27,0,0,0
27,109,0,0,0
109,5,0,0,0
5,104,0,0,0
104,139,0,0,0
139,99,0,0,0
99,57,0,0,0
57,90,0,0,0
90,30,0,0,0
30,86,0,0,0
86,35,0,0,0
35,93,0,0,0
93,59,0,0,0
59,91,0,0,0
91,118,0,0,0
118,78,0,0,0
78,21,0,0,0
21,102,0,0,0
102,25,0,0,0
25,88,0,0,0
88,128,0,0,0
128,42,0,0,0
42,109,0,0,0
109,73,0,0,0
73,127,0,0,0
127,45,0,0,0
45,89,0,0,0
89,36,0,0,0
36,127,0,0,0
127,22,0,0,0
22,100,0,0,0
100,138,0,0,0
138,77,0,0,0
77,142,0,0,0
142,40,0,0,0
40,94,0,0,0
94,133,0,0,0
133,10,0,0,0
10,98,0,0,0
98,50,0,0,0
50,144,0,0,0
144,57,0,0,0
57,84,0,0,0
84,9,0,0,0
9,131,0,0,0
131,83,0,0,0
83,56,0,0,0
56,108,0,0,0
108,58,0,0,0
58,133,0,0,0
133,12,0,0,0
12,132,0,0,0
132,13,0,0,0
13,96,0,0,0
96,0,0,0,0
0,60,0,0,0
60,106,0,0,0
106,139,0,0,0
139,77,0,0,0
77,114,0,0,0
114,4,0,0,0
4,90,0,0,0
90,47,0,0,0
47,121,0,0,0
121,46,0,0,0
46,147,0,0,0
147,112,0,0,0
112,148,0,0,0
148,52,0,0,0
52,98,0,0,0
98,134,0,0,0
134,15,0,0,0
149,110,255,255,255
110,20,255,255,255
20,57,255,255,255
57,14,255,255,255
14,112,255,255,255
112,11,255,255,255
11,118,255,255,255
118,15,255,255,255
15,122,255,255,255
122,27,255,255,255
27,142,255,255,255
142,32,255,255,255
32,148,255,255,255
148,97,255,255,255
97,66,255,255,255
66,24,255,255,255
24,52,255,255,255
52,121,255,255,255
121,18,255,255,255
18,47,255,255,255
47,145,255,255,255
145,49,255,255,255
49,22,255,255,255
22,111,255,255,255
111,3,255,255,255
3,53,255,255,255
53,100,255,255,255
100,50,255,255,255
50,3,255,255,255
3,34,255,255,255
34,95,255,255,255
95,33,255,255,255
33,70,255,255,255
70,98,255,255,255
98,66,255,255,255
66,103,255,255,255
103,68,255,255,255
68,35,255,255,255
35,1,255,255,255
1,116,255,255,255
116,40,255,255,255
40,5,255,255,255
5,135,255,255,255
135,89,255,255,255
89,122,255,255,255
122,17,255,255,255
17,113,255,255,255
113,16,255,255,255
16,45,255,255,255
45,80,255,255,255
80,44,255,255,255
44,117,255,255,255
117,36,255,255,255
36,3,255,255,255
3,118,255,255,255
118,19,255,255,255
19,130,255,255,255
130,21,255,255,255
21,116,255,255,255
116,4,255,255,255
4,45,255,255,255
45,140,255,255,255
140,53,255,255,255
53,101,255,255,255
101,51,255,255,255
51,96,255,255,255
96,40,255,255,255
40,77,255,255,255
77,44,255,255,255
44,148,255,255,255
148,39,255,255,255
39,121,255,255,255
121,38,255,255,255
38,74,255,255,255
74,41,255,255,255
41,4,255,255,255
4,117,255,255,255
117,40,255,255,255
40,115,255,255,255
115,26,255,255,255
26,57,255,255,255
57,2,255,255,255
2,115,255,255,255
115,149,255,255,255
149,28,255,255,255
28,55,255,255,255
55,30,255,255,255
30,134,255,255,255
134,86,255,255,255
86,125,255,255,255
125,84,255,255,255
84,122,255,255,255
122,54,255,255,255
54,141,255,255,255
141,90,255,255,255
90,125,255,255,255
125,89,255,255,255
89,123,255,255,255
123,86,255,255,255
86,135,255,255,255
135,34,255,255,255
34,69,255,255,255
69,33,255,255,255
33,134,255,255,255
134,29,255,255,255
29,148,255,255,255
148,35,255,255,255
35,65,255,255,255
65,28,255,255,255
28,53,255,255,255
53,141,255,255,255
141,42,255,255,255
42,77,255,255,255
77,41,255,255,255
41,0,255,255,255
0,31,255,255,255
31,137,255,255,255
137,45,255,255,255
45,10,255,255,255
10,59,255,255,255
59,22,255,255,255
22,114,255,255,255
114,36,255,255,255
36,71,255,255,255
71,35,255,255,255
35,144,255,255,255
144,30,255,255,255
30,66,255,255,255
66,99,255,255,255
99,48,255,255,255
48,142,255,255,255
142,90,255,255,255
90,137,255,255,255
137,44,255,255,255
44,149,255,255,255
149,32,255,255,255
32,95,255,255,255
95,34,255,255,255
34,1,255,255,255
1,43,255,255,255
43,2,255,255,255
2,52,255,255,255
52,101,255,255,255
101,53,255,255,255
53,147,255,255,255
147,50,255,255,255
50,21,255,255,255
21,60,255,255,255
60,17,255,255,255
17,57,255,255,255
57,18,255,255,255
18,119,255,255,255
119,21,255,255,255
21,110,255,255,255
110,20,255,255,255
20,50,255,255,255
50,120,255,255,255
120,15,255,255,255
15,47,255,255,255
47,118,255,255,255
118,16,255,255,255
16,113,255,255,255
113,14,255,255,255
14,119,255,255,255
119,46,255,255,255
46,13,255,255,255
13,117,255,255,255
117,2,255,255,255
2,38,255,255,255
38,5,255,255,255
5,40,255,255,255
40,140,255,255,255
140,52,255,255,255
52,25,255,255,255
25,51,255,255,255
51,121,255,255,255
121,21,255,255,255
21,115,255,255,255
115,24,255,255,255
24,63,255,255,255
63,26,255,255,255
26,116,255,255,255
116,24,255,255,255
24,131,255,255,255
131,23,255,255,255
23,67,255,255,255
67,31,255,255,255
31,133,255,255,255
133,27,255,255,255
27,56,255,255,255
56,2,255,255,255
2,40,255,255,255
40,76,255,255,255
76,39,255,255,255
39,122,255,255,255
122,25,255,255,255
25,64,255,255,255
64,29,255,255,255
29,136,255,255,255
136,32,255,255,255
32,143,255,255,255
143,48,255,255,255
48,7,255,255,255
7,43,255,255,255
43,117,255,255,255
117,12,255,255,255
12,55,255,255,255
55,26,255,255,255
26,62,255,255,255
62,25,255,255,255
25,58,255,255,255
58,9,255,255,255
9,53,255,255,255
53,23,255,255,255
23,63,255,255,255
63,26,255,255,255
26,62,255,255,255
62,24,255,255,255
24,52,255,255,255
52,22,255,255,255
22,116,255,255,255
116,23,255,255,255
23,61,255,255,255
61,24,255,255,255
24,53,255,255,255
53,19,255,255,255
19,119,255,255,255
119,47,255,255,255
47,139,255,255,255
139,42,255,255,255
42,118,255,255,255
118,40,255,255,255
40,138,255,255,255
138,47,255,255,255
47,3,255,255,255
3,39,255,255,255
39,138,255,255,255
138,44,255,255,255
44,4,255,255,255
4,57,255,255,255
57,3,255,255,255
3,55,255,255,255
55,13,255,255,255
13,118,255,255,255
118,16,255,255,255
16,119,255,255,255
119,15,255,255,255
15,49,255,255,255
49,2,255,255,255
2,54,255,255,255
54,7,255,255,255
7,42,255,255,255
42,77,255,255,255
77,41,255,255,255
41,117,255,255,255
117,37,255,255,255
37,148,255,255,255
148,33,255,255,255
33,134,255,255,255
134,32,255,255,255
32,137,255,255,255
137,43,255,255,255
43,8,255,255,255
8,56,255,255,255
56,18,255,255,255
18,51,255,255,255
51,0,255,255,255
0,46,255,255,255
46,6,255,255,255
6,51,255,255,255
51,19,255,255,255
19,114,255,255,255
114,22,255,255,255
22,60,255,255,255
60,19,255,255,255
19,120,255,255,255
120,20,255,255,255
20,58,255,255,255
58,19,255,255,255
19,50,255,255,255
50,146,255,255,255
146,49,255,255,255
49,16,255,255,255
16,48,255,255,255
48,139,255,255,255
139,37,255,255,255
37,137,255,255,255
137,44,255,255,255
44,3,255,255,255
3,38,255,255,255
38,0,255,255,255
0,36,255,255,255
36,149,255,255,255
149,45,255,255,255
45,9,255,255,255
9,54,255,255,255
54,10,255,255,255
10,45,255,255,255
45,142,255,255,255
142,47,255,255,255
47,2,255,255,255
2,53,255,255,255
53,6,255,255,255
6,43,255,255,255
43,8,255,255,255
8,48,255,255,255
48,146,255,255,255
146,49,255,255,255
49,3,255,255,255
3,52,255,255,255
52,4,255,255,255
4,41,255,255,255
41,140,255,255,255
140,39,255,255,255
39,1,255,255,255
1,51,255,255,255
51,5,255,255,255
5,50,255,255,255
50,0,255,255,255
0,35,255,255,255
35,138,255,255,255
138,33,255,255,255
33,135,255,255,255
135,30,255,255,255
30,136,255,255,255
136,36,255,255,255
36,137,255,255,255
137,38,255,255,255
38,138,255,255,255
138,46,255,255,255
46,142,255,255,255
142,48,255,255,255
48,2,255,255,255
2,43,255,255,255
43,3,255,255,255
3,51,255,255,255
51,2,255,255,255
2,48,255,255,255
48,3,255,255,255
3,49,255,255,255
49,4,255,255,255
4,45,255,255,255
45,0,255,255,255
0,42,255,255,255
42,1,255,255,255
1,46,255,255,255
46,138,255,255,255
138,45,255,255,255
45,139,255,255,255
139,46,255,255,255
46,1,255,255,255
1,47,255,255,255
47,2,255,255,255
2,42,255,255,255
42,1,255,255,255
1,46,255,255,255
46,0,255,255,255
102,40,255,130,0
40,132,255,130,0
132,39,255,130,0
39,98,255,130,0
98,37,255,130,0
37,126,255,130,0
126,47,255,130,0
47,109,255,130,0
109,65,255,130,0
65,110,255,130,0
110,56,255,130,0
56,115,255,130,0
115,58,255,130,0
58,149,255,130,0
149,56,255,130,0
56,120,255,130,0
120,55,255,130,0
55,135,255,130,0
135,48,255,130,0
48,106,255,130,0
106,50,255,130,0
50,110,255,130,0
110,24,255,130,0
24,109,255,130,0
109,65,255,130,0
65,142,255,130,0
142,87,255,130,0
87,139,255,130,0
139,88,255,130,0
88,140,255,130,0
140,68,255,130,0
68,149,255,130,0
149,74,255,130,0
74,3,255,130,0
3,63,255,130,0
63,138,255,130,0
138,61,255,130,0
61,6,255,130,0
6,66,255,130,0
66,112,255,130,0
112,57,255,130,0
57,118,255,130,0
118,51,255,130,0
51,119,255,130,0
119,58,255,130,0
58,132,255,130,0
132,81,255,130,0
81,13,255,130,0
13,83,255,130,0
83,18,255,130,0
18,94,255,130,0
94,19,255,130,0
19,80,255,130,0
80,20,255,130,0
20,86,255,130,0
86,21,255,130,0
21,69,255,130,0
69,131,255,130,0
131,42,255,130,0
42,99,255,130,0
99,31,255,130,0
31,83,255,130,0
83,26,255,130,0
26,114,255,130,0
114,39,255,130,0
39,129,255,130,0
129,36,255,130,0
36,111,255,130,0
111,46,255,130,0
46,134,255,130,0
134,51,255,130,0
51,135,255,130,0
135,66,255,130,0
66,15,255,130,0
15,83,255,130,0
83,14,255,130,0
14,76,255,130,0
76,15,255,130,0
15,86,255,130,0
86,12,255,130,0
12,81,255,130,0
81,22,255,130,0
22,106,255,130,0
106,34,255,130,0
34,101,255,130,0
101,27,255,130,0
27,96,255,130,0
96,32,255,130,0
32,105,255,130,0
105,30,255,130,0
30,100,255,130,0
100,44,255,130,0
44,130,255,130,0
130,63,255,130,0
63,145,255,130,0
145,71,255,130,0
71,147,255,130,0
147,70,255,130,0
70,8,255,130,0
8,63,255,130,0
63,4,255,130,0
4,77,255,130,0
77,7,255,130,0
7,66,255,130,0
66,16,255,130,0
16,79,255,130,0
79,10,255,130,0
10,83,255,130,0
83,22,255,130,0
22,106,255,130,0
106,47,255,130,0
47,117,255,130,0
117,54,255,130,0
54,112,255,130,0
112,39,255,130,0
39,98,255,130,0
98,25,255,130,0
25,91,255,130,0
91,23,255,130,0
23,98,255,130,0
98,30,255,130,0
30,101,255,130,0
101,29,255,130,0
29,102,255,130,0
102,39,255,130,0
39,131,255,130,0
131,43,255,130,0
43,115,255,130,0
115,42,255,130,0
42,132,255,130,0
132,49,255,130,0
49,113,255,130,0
113,53,255,130,0
53,130,255,130,0
130,52,255,130,0
52,109,255,130,0
109,37,255,130,0
37,130,255,130,0
130,68,255,130,0
68,143,255,130,0
143,65,255,130,0
65,6,255,130,0
6,79,255,130,0
79,13,255,130,0
13,83,255,130,0
83,20,255,130,0
20,81,255,130,0
81,18,255,130,0
18,95,255,130,0
95,25,255,130,0
25,92,255,130,0
92,24,255,130,0
24,90,255,130,0
90,17,255,130,0
17,81,255,130,0
81,14,255,130,0
14,82,255,130,0
82,18,255,130,0
18,80,255,130,0
80,16,255,130,0
16,78,255,130,0
78,7,255,130,0
7,65,255,130,0
65,2,255,130,0
2,62,255,130,0
62,128,255,130,0
128,60,255,130,0
60,136,255,130,0
136,53,255,130,0
53,133,255,130,0
133,52,255,130,0
52,110,255,130,0
110,37,255,130,0
37,111,255,130,0
111,44,255,130,0
44,108,255,130,0
108,48,255,130,0
48,113,255,130,0
113,52,255,130,0
52,135,255,130,0
135,61,255,130,0
61,2,255,130,0
2,60,255,130,0
60,129,255,130,0
129,62,255,130,0
62,138,255,130,0
138,64,255,130,0
64,139,255,130,0
139,57,255,130,0
57,114,255,130,0
114,55,255,130,0
55,136,255,130,0
136,56,255,130,0
56,131,255,130,0
131,41,255,130,0
41,99,255,130,0
99,28,255,130,0
28,97,255,130,0
97,31,255,130,0
31,100,255,130,0
100,45,255,130,0
45,131,255,130,0
131,40,255,130,0
40,130,255,130,0
130,44,255,130,0
44,112,255,130,0
112,46,255,130,0
46,133,255,130,0
133,47,255,130,0
47,113,255,130,0
113,51,255,130,0
51,110,255,130,0
110,38,255,130,0
38,130,255,130,0
130,39,255,130,0
39,131,255,130,0
131,43,255,130,0
43,132,255,130,0
132,50,255,130,0
50,134,255,130,0
134,49,255,130,0
49,112,255,130,0
112,48,255,130,0
48,133,255,130,0
133,54,255,130,0
54,136,255,130,0
136,58,255,130,0
58,137,255,130,0
137,57,255,130,0
57,0,255,130,0
3,69,220,0,0
69,139,220,0,0
139,65,220,0,0
65,116,220,0,0
116,57,220,0,0
57,106,220,0,0
106,27,220,0,0
27,85,220,0,0
85,29,220,0,0
29,84,220,0,0
84,28,220,0,0
28,108,220,0,0
108,61,220,0,0
61,110,220,0,0
110,44,220,0,0
44,103,220,0,0
103,47,220,0,0
47,107,220,0,0
107,56,220,0,0
56,113,220,0,0
113,59,220,0,0
59,118,220,0,0
118,65,220,0,0
65,119,220,0,0
119,63,220,0,0
63,122,220,0,0
122,64,220,0,0
64,125,220,0,0
125,67,220,0,0
67,129,220,0,0
129,70,220,0,0
70,143,220,0,0
143,75,220,0,0
75,6,220,0,0
6,82,220,0,0
82,19,220,0,0
19,96,220,0,0
96,18,220,0,0
18,93,220,0,0
93,14,220,0,0
14,80,220,0,0
80,13,220,0,0
13,82,220,0,0
82,25,220,0,0
25,104,220,0,0
104,52,220,0,0
52,106,220,0,0
106,49,220,0,0
49,109,220,0,0
109,43,220,0,0
43,107,220,0,0
107,39,220,0,0
39,105,220,0,0
105,50,220,0,0
50,113,220,0,0
113,61,220,0,0
61,109,220,0,0
109,56,220,0,0
56,112,220,0,0
112,60,220,0,0
60,114,220,0,0
114,58,220,0,0
58,110,220,0,0
110,59,220,0,0
59,108,220,0,0
108,46,220,0,0
46,107,220,0,0
107,44,220,0,0
44,106,220,0,0
106,54,220,0,0
54,111,220,0,0
111,63,220,0,0
63,112,220,0,0
112,62,220,0,0
62,111,220,0,0
111,57,220,0,0
57,108,220,0,0
108,51,220,0,0
51,104,220,0,0
104,24,220,0,0
24,83,220,0,0
83,16,220,0,0
16,82,220,0,0
82,11,220,0,0
11,81,220,0,0
81,7,220,0,0
7,80,220,0,0
80,2,220,0,0
2,72,220,0,0
72,146,220,0,0
146,78,220,0,0
78,0,220,0,0
15,70,0,0,0
70,107,0,0,0
107,72,0,0,0
72,142,0,0,0
142,86,0,0,0
86,33,0,0,0
33,126,0,0,0
126,52,0,0,0
52,149,0,0,0
149,77,0,0,0
77,115,0,0,0
115,14,0,0,0
14,71,0,0,0
71,113,0,0,0
113,1,0,0,0
1,64,0,0,0
64,105,0,0,0
105,136,0,0,0
136,82,0,0,0
82,129,0,0,0
129,91,0,0,0
91,57,0,0,0
57,108,0,0,0
108,24,0,0,0
24,102,0,0,0
102,18,0,0,0
18,69,0,0,0
69,16,0,0,0
16,124,0,0,0
124,37,0,0,0
37,141,0,0,0
141,39,0,0,0
39,142,0,0,0
142,105,0,0,0
105,22,0,0,0
22,88,0,0,0
88,3,0,0,0
3,113,0,0,0
113,33,0,0,0
33,123,0,0,0
123,46,0,0,0
46,127,0,0,0
127,72,0,0,0
72,15,0,0,0
15,133,0,0,0
133,88,0,0,0
88,18,0,0,0
18,134,0,0,0
134,61,0,0,0
61,131,0,0,0
131,92,0,0,0
92,133,0,0,0
133,11,0,0,0
11,97,0,0,0
97,137,0,0,0
137,104,0,0,0
104,61,0,0,0
61,126,0,0,0
126,20,0,0,0
20,117,0,0,0
117,19,0,0,0
19,126,0,0,0
126,60,0,0,0
60,146,0,0,0
146,101,0,0,0
101,147,0,0,0
147,84,0,0,0
84,16,0,0,0
16,107,0,0,0
107,71,0,0,0
71,136,0,0,0
136,105,0,0,0
105,63,0,0,0
63,146,0,0,0
146,62,0,0,0
62,105,0,0,0
105,56,0,0,0
56,99,0,0,0
99,16,0,0,0
16,87,0,0,0
87,17,0,0,0
17,134,0,0,0
134,40,0,0,0
40,89,0,0,0
89,144,0,0,0
144,58,0,0,0
58,106,0,0,0
106,13,0,0,0
13,124,0,0,0
124,14,0,0,0
14,133,0,0,0
133,38,0,0,0
38,94,0,0,0
94,42,0,0,0
42,120,0,0,0
120,41,0,0,0
41,93,0,0,0
93,135,0,0,0
135,94,0,0,0
94,45,0,0,0
45,114,0,0,0
114,29,0,0,0
29,106,0,0,0
106,140,0,0,0
140,105,0,0,0
105,55,0,0,0
55,132,0,0,0
132,54,0,0,0
54,98,0,0,0
98,51,0,0,0
51,148,0,0,0
148,92,0,0,0
92,132,0,0,0
132,10,0,0,0
10,86,0,0,0
86,33,0,0,0
33,115,0,0,0
115,35,0,0,0
35,127,0,0,0
127,70,0,0,0
70,109,0,0,0
109,61,0,0,0
61,145,0,0,0
145,111,0,0,0
111,74,0,0,0
74,110,0,0,0
110,32,0,0,0
32,123,0,0,0
123,12,0,0,0
12,132,0,0,0
132,8,0,0,0
8,114,0,0,0
114,9,0,0,0
9,131,0,0,0
131,60,0,0,0
60,104,0,0,0
104,138,0,0,0
138,76,0,0,0
76,137,0,0,0
137,63,0,0,0
63,107,0,0,0
107,18,0,0,0
18,102,0,0,0
102,6,0,0,0
6,86,0,0,0
86,2,0,0,0
2,67,0,0,0
67,147,0,0,0
147,81,0,0,0
81,130,0,0,0
130,57,0,0,0
